0.101377;0.545000;0.369697;0.878750;0.100756;0.100820;0.100000;0.100000;0.100000;0.608571;0.100000;0.990000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.990000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.990000;0.100000;0.100000;0.695669;0.352283;0.473800;0.135600;0.108900;0.151346;0.100000;0.100000;0.108900;0.108900
0.100000;0.545000;0.423636;0.878750;0.101051;0.103444;0.100000;0.100000;0.100000;0.100000;0.100000;0.990000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.183765;0.185510;0.100000;0.100000;0.100000;0.100000;0.990000;0.100000;0.135600;0.990000;0.990000;0.990000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000
0.100000;0.545000;0.774242;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.288471;0.106980;0.100000;0.100000;0.990000;0.990000;0.144500;0.153400;0.100000;0.990000;0.114016;0.117800;0.153400;0.100000;0.100000;0.100000;0.100000;0.990000;0.990000
0.100000;0.545000;0.801212;0.878750;0.105366;0.100390;0.100000;0.100000;0.100000;0.100000;0.100000;0.990000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.103490;0.100000;0.100000;0.100000;0.100000;0.990000;0.100000;0.990000;0.990000;0.594055;0.598400;0.117800;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000
0.100000;0.545000;0.423636;0.878750;0.100741;0.103438;0.100000;0.100000;0.100000;0.100000;0.100000;0.990000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.103490;0.105235;0.100000;0.100000;0.100000;0.100000;0.990000;0.100000;0.545000;0.990000;0.835827;0.838700;0.197900;0.100000;0.100000;0.100000;0.100000;0.189000;0.100000
0.100000;0.545000;0.423636;0.878750;0.100697;0.100882;0.100000;0.100000;0.100000;0.100000;0.100000;0.990000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.110471;0.110471;0.100000;0.100000;0.100000;0.100000;0.990000;0.100000;0.100000;0.229646;0.990000;0.990000;0.100000;0.126700;0.168462;0.100000;0.100000;0.100000;0.100000
0.100000;0.545000;0.747273;0.878750;0.100094;0.100232;0.100000;0.100000;0.100000;0.100000;0.100000;0.990000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.990000;0.100000;0.100000;0.990000;0.103504;0.108900;0.117800;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000
0.100000;0.545000;0.423636;0.878750;0.100643;0.100699;0.100000;0.100000;0.100000;0.100000;0.100000;0.990000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.169804;0.173294;0.100000;0.100000;0.100000;0.100000;0.990000;0.100000;0.162300;0.990000;0.990000;0.990000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000
0.100000;0.100000;0.315758;0.878750;0.104644;0.100000;0.100000;0.396667;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.990000;0.100000;0.100000;0.100000;0.184094;0.990000;0.100000;0.990000;0.990000;0.100000;0.100000;0.100000;0.100000
0.100000;0.990000;0.774242;0.878750;0.100003;0.100001;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.168059;0.103490;0.100000;0.100000;0.100000;0.100000;0.171200;0.438200;0.100000;0.990000;0.107008;0.108900;0.616200;0.981100;0.100000;0.100000;0.100000;0.108900;0.100000
